model,arch_seed,env_seed,delay,context,stage,step,phi_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
perspective_plastic,0,3,6,B,delay,6,0.2946283809761495,-0.0869896268943059,-0.16198444349616187,-0.19445055153426063,0.22389980135821863,0.21515389167474014,0.1210356914000554,0.19249219189828215,0.5756700768933734,0.022723335112241352,-0.27733868840876,-0.09413641587936991,0.022607963975088612,5.078073409880279e-06,0.0,5.803512468434605e-06,1.4508781171086513e-06,-0.0004721012783358012,0.0,1.0849799598993038e-06,0.0,1.2399770970277761e-06,3.0999427425694403e-07,-0.0012758280928616794,0.0,-4.170321279121599e-05,0.0,-4.766081461853258e-05,-1.1915203654633144e-05,-0.001383856642874488,0.0,2.0969046214275186e-06,0.0,2.396462424488593e-06,5.991156061221483e-07,0.0021213662878318187,0.0,-7.160946434174317e-06,0.0,-8.183938781913509e-06,-2.045984695478377e-06,0.0018254735758609876,0.0,-2.0553867610567755e-05,0.0,-2.3490134412077433e-05,-5.872533603019358e-06,0.0013802598602737338,0.0,-1.9915352576017096e-05,0.0,-2.2760402944019543e-05,-5.690100736004886e-06,0.00223031243670208,0.0,-1.6698429313228422e-05,0.0,-1.9083919215118194e-05,-4.770979803779548e-06,0.005587016490902971,0.0,1.0833376559987844,1.0934842106074567,1.1069242195983677,1.0802803840139275,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,6,B,fork,7,0.33235527671596043,-0.09855744387700077,-0.19434830812964993,-0.2683551100968563,0.25254038839963183,0.2221289416112936,0.09611886234935738,0.20538358780408889,0.5950481088646626,0.036828659053571855,-0.31323415118702563,-0.10416183021549152,0.011762631064565963,-7.136957389517617e-05,0.0,-7.252346240661237e-05,-7.495219866966203e-05,-0.0008081986678469722,0.0,-0.00014948580077447875,0.0,-0.00015301119432870183,-0.00015030044828807327,-0.0019316908167365853,0.0,-0.0002487465189731138,0.0,-0.0002596625522694878,-0.00021963043678258093,-0.00229702440339464,0.0,0.0001976816935583028,0.0,0.00020275361121257034,0.00019628553842171803,0.0029643379198652665,0.0,0.00016505121600597823,0.0,0.0001682516153950902,0.0001701269249803615,0.0025677414501932153,0.0,5.4314283979723704e-05,0.0,5.3255420570594034e-05,6.872927255634475e-05,0.0016896444851216637,0.0,0.0001395803539935129,0.0,0.00014067829540781186,0.00015357939446259205,0.0029057748302208815,0.0,0.0004445808743929078,0.0,0.00045350208041949105,0.0004564386663800982,0.007561496819738578,0.0,1.0813378121483948,1.0919565236876574,1.107750417942806,1.0817340168965672,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,cue,0,0.056005491872935895,0.12886763557979417,0.018545158319230436,-0.3352789464546106,0.10704989886288273,0.009874288645980913,-0.04962676237149361,0.242040689254936,0.3327939827906717,0.023353034437514665,-0.04982206207161252,-0.010331505670515636,-0.0015076551337207661,0.0008045528822021301,0.0,0.0009194890082310058,0.00022987225205775146,0.0,0.0,0.00011578206203211454,0.0,0.0001323223566081309,3.3080589152032724e-05,0.0,0.0,-0.0020932303250393927,0.0,-0.0023922632286164495,-0.0005980658071541124,0.0,0.0,0.0006683392946730155,0.0,0.0007638163367691606,0.00019095408419229014,0.0,0.0,6.164765384323815e-05,0.0,7.045446153512932e-05,1.761361538378233e-05,0.0,0.0,-0.00030983229047934686,0.0,-0.00035409404626211073,-8.852351156552768e-05,0.0,0.0,0.0015111205639345363,0.0,0.001726994930210899,0.0004317487325527247,0.0,0.0,0.0020777160753288697,0.0,0.0023745326575187083,0.0005936331643796771,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,1,0.1118585284419959,0.08509850002208748,0.0535817197496167,-0.2321096468013302,0.09896693882756102,0.07728502443613719,0.061666657563529285,0.2866179760622639,0.4451619890830818,0.037193552087737614,-0.10206320301555949,-0.025995373025034345,0.006026046780399037,0.0007884618245580875,0.0,0.0009010992280663857,0.00022527480701659642,8.942320297045945e-05,0.0,0.00011346642079147224,0.0,0.00012967590947596827,3.241897736899207e-05,5.630474096996564e-05,0.0,-0.002051365718538605,0.0,-0.0023444179640441203,-0.0005861044910110301,-0.00024390545135260608,0.0,0.0006549725087795551,0.0,0.0007485400100337773,0.00018713500250844433,0.00010399643537600563,0.0,6.041470076637339e-05,0.0,6.904537230442672e-05,1.726134307610668e-05,8.12126468144072e-05,0.0,-0.0003036356446697599,0.0,-0.0003470121653368685,-8.675304133421712e-05,6.48005550554007e-05,0.0,0.0014808981526558457,0.0,0.0016924550316066809,0.0004231137579016702,0.0003011838920985179,0.0,0.0020361617538222922,0.0,0.002327042004368334,0.0005817605010920835,0.0004677851066020868,0.0,1.1590587444165765,1.1560436037922706,1.159322808917597,1.1607953294639721,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,2,0.16573471402696746,0.05438451772881474,0.039083609261609364,-0.19504483752032425,0.130103822355799,0.12626643772629975,0.11595621955846495,0.2849823691584676,0.5000567194102006,0.0468120648031244,-0.15254895823632642,-0.042083200790656576,0.015311615678744778,0.0007726925880669257,0.0,0.0008830772435050579,0.00022076931087626448,0.0001817160640696655,0.0,0.00011119709237564279,0.0,0.0001270823912864489,3.1770597821612224e-05,0.00012279049424397174,0.0,-0.002010338404167833,0.0,-0.0022975296047632377,-0.0005743824011908094,-0.000576440958288106,0.0,0.0006418730586039641,0.0,0.0007335692098331017,0.00018339230245827543,0.000326986812090157,0.0,5.920640675104592e-05,0.0,6.766446485833819e-05,1.6916116214584548e-05,0.0002980202984062342,0.0,-0.0002975629317763647,0.0,-0.0003400719220301311,-8.501798050753278e-05,0.0002641005086154558,0.0,0.0014512801896027288,0.0,0.0016586059309745473,0.0004146514827436368,0.000788159326080328,0.0,0.001995438518745846,0.0,0.002280501164280967,0.0005701252910702418,0.0013234917564278882,0.0,1.0971620045306811,1.0929663311690825,1.0997059502249265,1.0976081562647526,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,3,0.21590153241248158,0.023743051748307858,0.004161289811413331,-0.18826277759805438,0.16242867891122847,0.16043587780657081,0.13779684375658757,0.26816693160264443,0.530846015841284,0.054535544324791754,-0.19964384873353533,-0.05717917995358355,0.022632303151766994,0.0007572387363055872,0.0,0.0008654156986349568,0.0002163539246587392,0.00023022947434529542,0.0,0.00010897315052812993,0.0,0.0001245407434607199,3.1135185865179976e-05,0.00012947427712572238,0.0,-0.0019701316360844763,0.0,-0.002251579012667973,-0.0005628947531669933,-0.0009784005521719674,0.0,0.0006290355974318848,0.0,0.0007188978256364397,0.00017972445640910992,0.0006771951145931345,0.0,5.8022278616025e-05,0.0,6.631117556117143e-05,1.6577793890292858e-05,0.0006444310693475267,0.0,-0.0002916116731408374,0.0,-0.0003332704835895285,-8.331762089738212e-05,0.0005614667381807249,0.0,0.0014222545858106742,0.0,0.0016254338123550564,0.0004063584530887641,0.0013613809638318673,0.0,0.001955529748370929,0.0,0.002234891140995348,0.000558722785248837,0.002462938410285607,0.0,1.0910237483775804,1.0865227601194127,1.0964909611935862,1.08959207873728,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,4,0.26156068678095556,-0.008577407816857667,-0.03603238039286471,-0.1945408204941689,0.18780056204260653,0.18593646484303453,0.14085684613739136,0.24874514333077136,0.5503730538843045,0.06117247609172187,-0.2427703986873432,-0.07092429904547523,0.026536736126156892,0.0007420939615794754,0.0,0.0008481073846622576,0.0002120268461655644,0.0002039325598051372,0.0,0.00010679368751756734,0.0,0.00012204992859150551,3.0512482147876378e-05,3.5758646643674824e-05,0.0,-0.0019307290033627868,0.0,-0.0022065474324146138,-0.0005516368581036534,-0.001450827652517779,0.0,0.0006164548854832471,0.0,0.0007045198691237108,0.0001761299672809277,0.001138600162379775,0.0,5.6861833043704496e-05,0.0,6.4984952049948e-05,1.6246238012487e-05,0.0011017770830330353,0.0,-0.00028577943967802067,0.0,-0.0003266050739177379,-8.165126847943448e-05,0.0009064653638485903,0.0,0.0013938094940944606,0.0,0.0015929251361079552,0.0003982312840269888,0.0019632315718891495,0.0,0.0019164191534035105,0.0,0.002190193318175441,0.0005475483295438602,0.003805576989195108,0.0,1.086584315905006,1.082325781739853,1.095201960369134,1.083910788724991,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,5,0.30254955030031744,-0.04125233546549652,-0.07470850812516872,-0.20509580269721778,0.20616747502216026,0.20651022601880475,0.13325481206538342,0.23082596280555612,0.5633664812388848,0.06686975429158142,-0.2817962571853801,-0.08328517911359375,0.026816314516271218,0.000727252082347886,0.0,0.0008311452369690125,0.00020778630924225312,8.55921364983586e-05,0.0,0.00010465781376721599,0.0,0.0001196089300196754,2.990223250491885e-05,-0.0001718860597035285,0.0,-0.001892114423295531,0.0,-0.0021624164837663216,-0.0005406041209415804,-0.001989890690700418,0.0,0.0006041257877735821,0.0,0.0006904294717412366,0.00017260736793530914,0.0016868760957349127,0.0,5.5724596382830406e-05,0.0,6.368525300894905e-05,1.5921313252237262e-05,0.0016517388384374278,0.0,-0.00028006385088446027,0.0,-0.00032007297243938316,-8.001824310984579e-05,0.0012574286375625968,0.0,0.0013659333042125713,0.0,0.0015610666333857961,0.00039026665834644903,0.0025633145861470997,0.0,0.0018780907703354402,0.0,0.002146389451811932,0.000536597362952983,0.005289892314162923,0.0,1.0828759690567344,1.0793166124209645,1.0947646058234461,1.0800703754460401,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,6,0.33902953122065105,-0.0725724921426147,-0.10955149281709063,-0.21554466051903992,0.21919366775999144,0.2239193703207326,0.11978096866230437,0.21511966271856872,0.5717538849618656,0.07154474434505555,-0.31678745471256614,-0.0943333211395936,0.023860126902495504,0.0007127070407009282,0.0,0.0008145223322296322,0.00020363058305740805,-0.00012974230725527989,0.0,0.00010256465749187167,0.0,0.0001172167514192819,2.9304187854820474e-05,-0.0004909214154381591,0.0,-0.0018542721348296205,0.0,-0.002119168154090995,-0.0005297920385227488,-0.0025845648325463657,0.0,0.0005920432720181105,0.0,0.0006766208823064118,0.00016915522057660295,0.002298351657350417,0.0,5.461010445517379e-05,0.0,6.241154794877007e-05,1.5602886987192517e-05,0.002277827606902552,0.0,-0.00027446257386677105,0.0,-0.0003136715129905955,-7.841787824764887e-05,0.001584864374972454,0.0,0.0013386146381283198,0.0,0.0015298453007180802,0.00038246132517952004,0.0031452692370227517,0.0,0.0018405289549287313,0.0,0.0021034616627756933,0.0005258654156939233,0.0068670951261858735,0.0,1.079357938860757,1.076929915670242,1.0946159171586465,1.0775936396538122,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,7,0.37129844713570276,-0.10126951526476613,-0.14033203941149966,-0.22389284164337336,0.22853251785782927,0.23891316591699865,0.10320329178716131,0.20121376550341658,0.5766218793656142,0.0750776183154262,-0.34790643865833115,-0.10417699726891046,0.018279804527884958,0.0006984528998869097,0.0,0.0007982318855850395,0.00019955797139625987,-0.0004377251053383055,0.0,0.00010051336434203424,0.0,0.00011487241639089626,2.8718104097724064e-05,-0.0009114792370423512,0.0,-0.0018171866921330281,0.0,-0.002076784791009175,-0.0005191961977522938,-0.0032195175978852767,0.0,0.0005802024065777483,0.0,0.0006630884646602836,0.0001657721161650709,0.0029532578419752173,0.0,5.3517902366070316e-05,0.0,6.116331698979467e-05,1.5290829247448667e-05,0.00296498008424479,0.0,-0.0002689733223894356,0.0,-0.00030739808273078355,-7.684952068269589e-05,0.0018696753195509834,0.0,0.0013118423453657535,0.0,0.0014992483947037186,0.00037481209867592965,0.003699454761752318,0.0,0.0018037183758301567,0.0,0.0020613924295201794,0.0005153481073800449,0.008498161657686507,0.0,1.0757695328454249,1.0748850123330502,1.0944856907928102,1.07608513629572,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,8,0.39969800268593875,-0.12665432090446824,-0.16761706767240137,-0.22941980432208303,0.2354577501599423,0.2518371901682601,0.08510870316163949,0.18848426909917376,0.5788142560589642,0.0773839602862571,-0.3753671651907254,-0.11293787945791979,0.010711802918776932,0.0006844838418891715,0.0,0.0007822672478733387,0.00019556681196833468,-0.0008281635443042935,0.0,9.850309705519356e-05,0.0,0.00011257496806307833,2.8143742015769583e-05,-0.001421550224601807,0.0,-0.0017808429582903676,0.0,-0.0020352490951889915,-0.0005088122737972479,-0.003878219563454948,0.0,0.0005685983584461933,0.0,0.0006498266953670779,0.00016245667384176947,0.0036363155840111283,0.0,5.244754431874891e-05,0.0,5.9940050649998774e-05,1.4985012662499694e-05,0.0036994285986671556,0.0,-0.0002635938559416469,0.0,-0.0003012501210761679,-7.531253026904197e-05,0.0021005300125372995,0.0,0.0012856054984584384,0.0,0.0014692634268096442,0.00036731585670241105,0.0042195361189924,0.0,0.0017676440083135535,0.0,0.0020201645809297757,0.0005050411452324439,0.01015252280257983,0.0,1.07201685124443,1.0730573930049152,1.0942662674764574,1.075242018464878,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,9,0.42457445532634874,-0.14851604701904442,-0.19215445847758292,-0.23205360897633637,0.2408650621559918,0.2629131998516975,0.06642165636585898,0.1764049624039729,0.5790602088492972,0.07843338001628589,-0.399412536545878,-0.12074069574285257,0.0017271526875555273,0.0006707941650513881,0.0,0.0007666219029158719,0.00019165547572896799,-0.0012880373324713527,0.0,9.653303511408969e-05,0.0,0.00011032346870181676,2.758086717545419e-05,-0.002009547592117745,0.0,-0.0017452260991245602,0.0,-0.0019945441132852115,-0.0004986360283213029,-0.004545079368913742,0.0,0.0005572263912772694,0.0,0.0006368301614597363,0.00015920754036493408,0.004336280467293415,0.0,5.139859343237393e-05,0.0,5.8741249636998795e-05,1.4685312409249699e-05,0.004468861288152057,0.0,-0.0002583219788228139,0.0,-0.0002952251186546445,-7.380627966366113e-05,0.002271599003694817,0.0,0.0012598933884892696,0.0,0.0014398781582734513,0.00035996953956836283,0.004701049641824197,0.0,0.0017322911281472825,0.0,0.00197976128931118,0.000494940322327795,0.011807088061842025,0.0,1.068095535637999,1.071402484049338,1.093934973358289,1.074842955850129,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,10,0.4462640411283093,-0.16696641575405613,-0.21462178943651838,-0.23202849055334504,0.24535449023802702,0.272339217229976,0.04770199833766914,0.1646161984633042,0.5779777127063556,0.0782464420257962,-0.42030078769210927,-0.12770709695674867,-0.008199632110354757,0.0006573782817503603,0.0,0.0007512894648575545,0.00018782236621438863,-0.0018037037896503974,0.0,9.460237441180789e-05,0.0,0.00010811699932778042,2.7029249831945104e-05,-0.002665317410652377,0.0,-0.001710321577142069,0.0,-0.001954653231019507,-0.0004886633077548768,-0.00520658380451609,0.0,0.0005460818634517241,0.0,0.0006240935582305416,0.0001560233895576354,0.0050451735157260825,0.0,5.037062156372645e-05,0.0,5.756642464425882e-05,1.4391606161064705e-05,0.0052626069360024695,0.0,-0.00025315553924635766,0.0,-0.00028932061628155164,-7.233015407038791e-05,0.002380851781393037,0.0,0.001234695520719484,0.0,0.0014110805951079823,0.0003527701487769956,0.005140834729907278,0.0,0.0016976453055843367,0.0,0.0019401660635249565,0.0004850415158812391,0.013445172655962373,0.0,1.0640430745880272,1.0699124231097679,1.0935092486159759,1.0747310102810281,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,11,0.465088099461311,-0.18230127620650588,-0.23555016871798096,-0.22970344200258888,0.24931356330635845,0.28031253627330954,0.02930566312617974,0.1529096476795856,0.5760638585677154,0.07688444652938614,-0.43829592019988817,-0.13395150205680892,-0.018692340015693715,0.0006442307161153531,0.0,0.0007362636755604034,0.00018406591889010086,-0.002362278584131733,0.0,9.271032692357172e-05,0.0,0.0001059546593412248,2.64886648353062e-05,-0.003380352593753742,0.0,-0.0016761151455992277,0.0,-0.0019155601663991169,-0.0004788900415997792,-0.0058517222110457,0.0,0.0005351602261826896,0.0,0.0006116116870659307,0.00015290292176648268,0.005757506419008084,0.0,4.9363209132451924e-05,0.0,5.641509615137364e-05,1.410377403784341e-05,0.0060717067781749755,0.0,-0.0002480924284614305,0.0,-0.0002835342039559206,-7.088355098898015e-05,0.0024288269425574954,0.0,0.0012100016103050945,0.0,0.0013828589832058226,0.00034571474580145564,0.00553679429809137,0.0,0.0016636923994726499,0.0,0.0019013627422544573,0.0004753406855636143,0.015055332969325668,0.0,1.0599117336420316,1.068592792126865,1.0930217398386906,1.0747972560485823,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,delay,12,0.4813512454045191,-0.19489951664234917,-0.25532239981445304,-0.22546930672921653,0.2529832307876707,0.28702688044939506,0.011467881941017007,0.14119131868556908,0.5736974386920672,0.07443806480693284,-0.4536604943931375,-0.13957839025811955,-0.02946225993040203,0.000631346101793046,0.0,0.0007215384020491953,0.00018038460051229884,-0.002952358171482621,0.0,9.085612038510028e-05,0.0,0.00010383556615440031,2.5958891538600077e-05,-0.004147654688242395,0.0,-0.0016425928426872431,0.0,-0.0018772489630711345,-0.00046931224076778364,-0.00647197672599685,0.0,0.0005244570216590358,0.0,0.000599379453324612,0.000149844863331153,0.006469616309391524,0.0,4.8375944949802885e-05,0.0,5.528679422834617e-05,1.3821698557086542e-05,0.006888856048977699,0.0,-0.0002431305798922019,0.0,-0.0002778635198768022,-6.946587996920055e-05,0.0024177505976921945,0.0,0.0011858015780989925,0.0,0.0013552018035417062,0.00033880045088542654,0.005887756733324254,0.0,0.0016304185514831968,0.0,0.0018633354874093681,0.00046583387185234203,0.016630227942218724,0.0,1.0557544519473163,1.0674509374747523,1.09250723378263,1.0749673837936673,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,A,fork,13,0.49856663406858526,-0.1929167049982175,-0.2834275641023243,-0.2769222026547334,0.27834125898367246,0.282158466683138,-0.014465299156295689,0.15295568258577424,0.5834474716587386,0.07561347685310071,-0.46916804195745915,-0.1447096013509778,-0.04232930908140502,0.0004778600522492093,0.0,0.0005608400574176015,3.2760264568087874e-05,-0.003609881797395609,0.0,-0.00011790710029611906,0.0,-0.00011313317818682229,-0.0001861453150784174,-0.005117466378803202,0.0,-0.001811937160881652,0.0,-0.0020496637148076876,-0.0006666546266197646,-0.007371138428184944,0.0,0.0007172001875742031,0.0,0.0007984275100156878,0.0003546359540853365,0.0073740961699508036,0.0,0.00025342788629579855,0.0,0.00026811087399476833,0.00022418288370573266,0.007799129770421114,0.0,-0.00024882988110702225,0.0,-0.00028327369914760413,-7.887523238654613e-05,0.002315665605047461,0.0,0.001273766927351692,0.0,0.0014440672840443096,0.00044620928696361344,0.006338140963291553,0.0,0.0020238173621817492,0.0,0.002268432997743784,0.0008920738082441758,0.018464783636864754,0.0,1.0516183125062188,1.0664907772081171,1.0919964136500966,1.0751915246533794,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,B,cue,0,0.03261438489825158,-0.03484686883690053,-0.007445373727704344,0.2861767187897186,-0.014389425754303544,0.0491400066517798,0.14104520965035808,0.136663577510877,0.11458833480590515,-0.01980345721093073,-0.016419556838594303,-0.010321666670030481,0.01718669645868831,5.732479636983971e-06,0.0,6.551405299410254e-06,1.6378513248525635e-06,0.0,0.0,1.224800239113731e-06,0.0,1.3997717018442643e-06,3.4994292546106607e-07,0.0,0.0,-4.7077463995954977e-05,0.0,-5.380281599537713e-05,-1.3450703998844282e-05,0.0,0.0,2.367130616828603e-06,0.0,2.7052921335184044e-06,6.763230333796011e-07,0.0,0.0,-8.083770418829974e-06,0.0,-9.238594764377116e-06,-2.309648691094279e-06,0.0,0.0,-2.320262391433642e-05,0.0,-2.651728447352734e-05,-6.629321118381835e-06,0.0,0.0,-2.2481824087703734e-05,0.0,-2.5693513243089985e-05,-6.423378310772496e-06,0.0,0.0,-1.88503391505628e-05,0.0,-2.1543244743500345e-05,-5.385811185875086e-06,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective_plastic,0,3,12,B,delay,1,0.07288208836196021,0.015972783737096003,-0.04374075750895354,0.10194967236162375,0.09726776120047756,0.06756024699985835,0.11799093859624489,0.2182298177633169,0.29849552829648074,-0.024088445574415064,-0.05768537143467115,-0.024483526753549322,0.028363716857303423,5.617830044244292e-06,0.0,6.420377193422049e-06,1.6050942983555122e-06,6.573644823723382e-06,0.0,1.2003042343314564e-06,0.0,1.371776267807379e-06,3.4294406695184476e-07,-1.80016338364792e-05,0.0,-4.613591471603588e-05,0.0,-5.272675967546958e-05,-1.3181689918867395e-05,4.195767920176747e-05,0.0,2.3197880044920308e-06,0.0,2.6511862908480364e-06,6.627965727120091e-07,4.003082527472639e-05,0.0,-7.922095010453374e-06,0.0,-9.053822869089573e-06,-2.2634557172723933e-06,2.7804612852088644e-05,0.0,-2.273857143604969e-05,0.0,-2.598693878405679e-05,-6.496734696014198e-06,4.8559508193183946e-05,0.0,-2.2032187605949657e-05,0.0,-2.5179642978228183e-05,-6.294910744557046e-06,8.981310556344777e-05,0.0,-1.8473332367551546e-05,0.0,-2.1112379848630337e-05,-5.278094962157584e-06,0.0001228466882659668,0.0,1.005312777069656,1.01005277055415,1.0103339353159957,1.0002107386505412,,,,,,,,,,,,,,,,,,,,
