model,arch_seed,env_seed,step,phase,lambda,phi_norm,plasticity_open,delta_w_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
gw_lite,1,3,16,down,0.125,0.22403684149279052,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09587873104311759,-0.02682720990839893,-0.03371726236806126,0.06307452157632015,0.0752290891732472,-0.07010534977946278,0.1516079899305442,0.04007079358039243,0.04111167239273404,0.22965977590073783,0.15190044739005573,0.01457440389908061,0.22822287011657869,0.2888789613162162,0.26212162687867113,0.22077654168853392,0.22822287011657869,0.2888789613162162,0.26212162687867113,0.22077654168853392
gw_lite,1,3,17,down,0.0,0.19570973156498966,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12400618060506809,0.015281647847059454,0.0070200306159302825,0.03895249001810484,0.016336848252596573,-0.0763823399430166,0.11929550813776257,0.028144047394732787,0.027743183680999192,0.2350224509051262,8.904468679014899e-05,0.049856905997519095,0.23311040015147083,0.302055642100902,0.22518999948022395,0.2396439582674031,0.23311040015147083,0.302055642100902,0.22518999948022395,0.2396439582674031
gw_lite,2,0,0,up,0.0,0.07303332808050753,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03421803308963634,0.007950832458720703,-0.03872045188652932,-0.01473009113674366,-0.016426938819484944,-0.014686769076534514,0.03964693291275775,-0.018058341887778176,-0.029926672351392118,-0.05597815990582945,-0.07982381123283848,0.016806400692708803,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354
gw_lite,2,0,1,up,0.125,0.17238545768540714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010651829433315562,0.015521456923252953,-0.10908185417425326,0.03461811882378364,-0.08608017572651888,-0.061035570272684796,0.0677168661756483,0.023332218258213716,-0.042349172317441855,-0.03475995325869042,-0.16853645484162386,0.05232663660191672,0.25067427429554995,0.253063617130565,0.21409509409465174,0.28216701447923326,0.25067427429554995,0.253063617130565,0.21409509409465174,0.28216701447923326
gw_lite,2,0,2,up,0.25,0.17747826973148514,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053397508611116265,0.05263528985532514,-0.1215513592949595,-0.04268184397126716,-0.018274487991249942,-0.028565209387350392,0.086335255964746,0.0260113684843728,-0.11104362432884549,-0.036357378442724304,-0.13044438817043472,0.08838701020623621,0.22951534705533105,0.25197445323557727,0.22401632847221797,0.2944938712368737,0.22951534705533105,0.25197445323557727,0.22401632847221797,0.2944938712368737
gw_lite,2,0,3,up,0.375,0.21893048375645593,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1040866763080574,0.07487167561786395,-0.1245707686452041,-0.07603716639552241,0.03230223085213652,-0.0032069113922835197,0.09490341080151105,0.011438962731405558,-0.04891723233757728,0.025125965347993738,-0.045764459717723034,0.10989928574447294,0.23145371111871973,0.2538983267939983,0.23236766201439632,0.2822803000728857,0.23145371111871973,0.2538983267939983,0.23236766201439632,0.2822803000728857
gw_lite,2,0,4,up,0.5,0.25164506652166285,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16227386682316833,0.033640606053887495,-0.07473330097529268,-0.07960045141195321,0.09067193354638971,0.020077700166500893,0.10284262601651883,-0.06883548381928549,-0.1490561680297408,-0.1464566577783336,-0.14731205050925866,0.0526844574899853,0.23297753076407232,0.23373579639590508,0.23348601008408254,0.29980066275594,0.23297753076407232,0.23373579639590508,0.23348601008408254,0.29980066275594
gw_lite,2,0,5,up,0.625,0.1911001566532978,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08624189398284278,0.012247174141758861,-0.12130771615834049,0.028824119884725358,0.010069392493549892,-0.023964218005495357,0.1121007992995361,0.011956371549430932,0.14921744217747512,-0.061321101596008495,-0.260541624617542,0.03334529373761512,0.3093154079200182,0.23774253780133012,0.1853345666989566,0.2676074875796951,0.3093154079200182,0.23774253780133012,0.1853345666989566,0.2676074875796951
gw_lite,2,0,6,up,0.75,0.23920476974655314,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13142563118738154,0.041980847865258505,-0.12546368544160613,-0.0361497163552577,0.07754260228649472,4.7612263616325645e-05,0.12132904388823776,0.020057444122692926,-0.19479520582136467,-0.08319217387670248,-0.1494545062104401,0.1050105515311203,0.214470124624763,0.24657698065122355,0.2269764628097965,0.31197643191421687,0.214470124624763,0.24657698065122355,0.2269764628097965,0.31197643191421687
gw_lite,2,0,7,up,0.875,0.28388226251961324,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1704315679463676,0.0727139186523266,-0.11424883321923883,-0.06469776002626473,0.12455622450879522,0.023401447693364656,0.11379901142432004,0.002052752119304389,0.0080394192962584,0.07761872342584489,0.07304658050058513,0.13846428999914306,0.22974808147573716,0.2506249355431746,0.24919665458885715,0.2704303283922311,0.22974808147573716,0.2506249355431746,0.24919665458885715,0.2704303283922311
gw_lite,2,0,8,up,1.0,0.3356719623996809,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22744213395182233,0.04269295066432525,-0.06880261719563942,-0.061686871823812994,0.1617163768456526,0.05336186024683735,0.12072740457858017,-0.08372098204465858,-0.19264798629886515,-0.27508278590773927,-0.1484229779439748,0.00828770414602749,0.23560158270190543,0.2125332974547135,0.2489926629455645,0.3028724568978166,0.23560158270190543,0.2125332974547135,0.2489926629455645,0.3028724568978166
gw_lite,2,0,9,down,1.0,0.40003347784215676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2759471473850675,0.03101051910000269,-0.04280213894108281,-0.06023260614192255,0.20592520740005202,0.07679362284022809,0.11428176976956228,-0.12686819363323085,-0.11131267980072279,-0.33585167398166316,-0.056762782471137974,-0.028068525531536152,0.2540971713440388,0.19191316718398177,0.2720277627083536,0.28196189876362593,0.2540971713440388,0.19191316718398177,0.2720277627083536,0.28196189876362593
gw_lite,2,0,10,down,0.875,0.27105995921505116,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18170864762234276,0.0025220441665538013,-0.09000693158317845,0.06736270760567764,0.10785812587320058,0.027746044681324498,0.12374587059855517,-0.009688511269944189,0.2945057306409488,-0.1256079681014625,-0.264115000079461,-0.007769387891457572,0.3604576554095845,0.21320035676574092,0.179306848510781,0.24703513931389354,0.3604576554095845,0.21320035676574092,0.179306848510781,0.24703513931389354
gw_lite,2,0,11,down,0.75,0.3261744789715505,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21580427590590173,0.03478718983992534,-0.10233811235634677,0.00016195196739064027,0.16548774970994978,0.0442587592166674,0.13700524231558228,0.00442399068935818,-0.19201134573925194,-0.12863532110221082,-0.15784780257590936,0.10314330771876536,0.21870938617958544,0.23674032743335502,0.22825154167423725,0.3162987447128223,0.21870938617958544,0.23674032743335502,0.22825154167423725,0.3162987447128223
gw_lite,2,0,12,down,0.625,0.371846534059221,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246389573394376,0.06448447556841289,-0.10042940522494939,-0.026516870612585536,0.20024125126832643,0.06385347965017213,0.1355123719986558,-0.00878276872608184,-0.0066974007843720595,-0.007680537317215049,0.019311445852546995,0.12403855523191194,0.23756646970966033,0.23727469868391485,0.245416928962715,0.2797419026437099,0.23756646970966033,0.23727469868391485,0.245416928962715,0.2797419026437099
gw_lite,2,0,13,down,0.5,0.42479890131592796,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2893018303275503,0.029882783400089187,-0.05857505254936147,-0.030498854859303707,0.24041027548856314,0.08387027054129789,0.14103732518842435,-0.08234992360810141,-0.11883746254928684,-0.22271092373458898,-0.12178887119213402,0.04740298298134103,0.2435745338429378,0.21391551835044095,0.2426775794292103,0.2998323683774109,0.2435745338429378,0.21391551835044095,0.2426775794292103,0.2998323683774109
gw_lite,2,0,14,down,0.375,0.31666476602412974,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19873274016935089,0.009345056214220611,-0.11002033463836011,0.08281996818866437,0.14103968573670259,0.02879824373634074,0.14442370830004653,-0.012295587476838163,0.10381105215325212,-0.14748383121554925,-0.15747898014710965,0.04182300646703617,0.2961000866295974,0.21628109415277966,0.21359570245709905,0.2740231167605238,0.2961000866295974,0.21628109415277966,0.21359570245709905,0.2740231167605238
gw_lite,2,0,15,down,0.25,0.3633214532600546,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23551822915066165,0.04039548380170892,-0.1136800631774598,0.023470921251119697,0.18820069997954111,0.055852495021208544,0.15128142368551434,-0.0016529644743272258,-0.09195487281956317,-0.1329180027883141,-0.1147093318101424,0.10250367116425162,0.23825382005686635,0.22636136076437055,0.2315726164905258,0.30381220268823744,0.23825382005686635,0.22636136076437055,0.2315726164905258,0.30381220268823744
gw_lite,2,0,16,down,0.125,0.40662385511674026,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2673441572960492,0.05903183842485642,-0.11343426830707436,-0.0008571844778810164,0.21733944365216837,0.07865076792877843,0.15493160233326608,-0.009542363747118832,-0.0317436274527675,-0.11393958907319837,-0.06436927722416869,0.09823899228172361,0.2475971817443169,0.22342107203533484,0.2377027863054283,0.29127895991492,0.2475971817443169,0.22342107203533484,0.2377027863054283,0.29127895991492
gw_lite,2,0,17,down,0.0,0.37709495933134735,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2441410314933195,0.021070586851912654,-0.10614120694833437,0.04179011920820522,0.2007575517292708,0.056132581778322,0.1571178394449943,-0.03160615134788623,-0.03691124086276031,-0.14733001079319616,-0.08187337148411568,0.08645973480676404,0.25105657167435946,0.2186899200862928,0.2373357097336647,0.2929177985056831,0.25105657167435946,0.2186899200862928,0.2373357097336647,0.2929177985056831
gw_lite,2,1,0,up,0.0,0.07303332808050753,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03421803308963634,0.007950832458720703,-0.03872045188652932,-0.01473009113674366,-0.016426938819484944,-0.014686769076534514,0.03964693291275775,-0.018058341887778176,-0.029926672351392118,-0.05597815990582945,-0.07982381123283848,0.016806400692708803,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354
gw_lite,2,1,1,up,0.125,0.16958189138366017,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10006757416390483,0.05460173503965212,-0.07955838705631876,-0.06656962960979704,0.022647129316028827,0.00806621398207383,0.06597745170579039,-0.008433034544605289,-0.08891531728949324,-0.05136261725222575,-0.12097333512391985,0.055604016150292646,0.2377118082141106,0.24913624740284068,0.22837443205585684,0.284777512327192,0.2377118082141106,0.24913624740284068,0.22837443205585684,0.284777512327192
gw_lite,2,1,2,up,0.25,0.23272951433220915,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15880255351490977,0.02191388999003461,-0.04654530247232851,-0.07928523413799606,0.0839401939198008,0.022536010645816017,0.08148609975997301,-0.07627667627907662,-0.12788275304680435,-0.09561001299810315,-0.15605985410855336,0.056846349176189,0.23439487171681667,0.2440438943968725,0.22628285845945936,0.29527837542685154,0.23439487171681667,0.2440438943968725,0.22628285845945936,0.29527837542685154
gw_lite,2,1,3,up,0.375,0.28291093013172813,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19514349767458877,0.061822255812793055,-0.0791391721297898,-0.08480433249624666,0.11575362516660292,0.03784477451672535,0.08454574559141043,-0.05197810326457447,-0.029970382216040814,-0.028185366197907725,-0.01831860940710094,0.08325377676650436,0.23986910708195186,0.24040491737637426,0.24338829830627798,0.27633767723539593,0.23986910708195186,0.24040491737637426,0.24338829830627798,0.27633767723539593
gw_lite,2,1,4,up,0.5,0.2092376916161452,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11633716486787636,0.030495904994101385,-0.127494179015809,0.02713990133110556,0.03252917212241907,-0.01134307141348095,0.1052918760799979,0.0071794176828033004,0.06938359499932922,-0.06278515768285975,-0.2760914595144576,0.05086721786288723,0.2878405244222836,0.24400669203028008,0.1868979552354171,0.28125482831201926,0.2878405244222836,0.24400669203028008,0.1868979552354171,0.28125482831201926
gw_lite,2,1,5,up,0.625,0.2614700593664484,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15615094107907063,0.05202309868091472,-0.13027817805552921,-0.02902204013552216,0.09514681567423348,0.011092673490882294,0.11888963376971849,0.012315896302533963,-0.18582885628670656,-0.08491130223169784,-0.16088781014769166,0.10629494195346716,0.21706791207224432,0.24625244427827445,0.2239418838536914,0.3127377597957898,0.21706791207224432,0.24625244427827445,0.2239418838536914,0.3127377597957898
gw_lite,2,1,6,up,0.75,0.30883291918768085,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2099862200972891,0.023970396265776985,-0.076815487470347,-0.04014912686538665,0.14397496995726028,0.03976545591148861,0.12600163172546947,-0.07078074093435162,-0.2035896602275871,-0.20174157204235482,-0.19453620097847096,0.047756788962921085,0.2281628615007727,0.22869055213868078,0.23075960619935618,0.3123869801611904,0.2281628615007727,0.22869055213868078,0.23075960619935618,0.3123869801611904
gw_lite,2,1,7,up,0.875,0.35193875820777937,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2393054408329351,0.06530048166573613,-0.07824866452550441,-0.057585455962277404,0.1893598983341699,0.05621752454370481,0.10551803427650489,-0.05233610275780998,0.08896032186808335,0.008407344118553272,0.1666878888221115,0.09852391697076948,0.2488630372527279,0.22502499203571902,0.274256048232042,0.2518559224795111,0.2488630372527279,0.22502499203571902,0.274256048232042,0.2518559224795111
gw_lite,2,1,8,up,1.0,0.26172116239237014,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1585127479120237,0.023304134922537356,-0.11103756422268114,0.05939469067667288,0.09396277794067828,0.018777756985147366,0.1292443001387215,0.03295187438903432,0.2630411906263296,-0.06996338057152848,-0.382189765709004,0.013422935191817168,0.3523760956637632,0.2323961235591886,0.1573008735388202,0.25792690723822803,0.3523760956637632,0.2323961235591886,0.1573008735388202,0.25792690723822803
gw_lite,2,1,9,down,1.0,0.2687803703526245,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017277880282107,0.004066678560923723,-0.13287424686867824,0.09609478252617129,0.043428105618166124,-0.008472988462869518,0.15714620843216529,0.0912979262081722,0.11667536627440885,0.024735574469117547,-0.5726358034303369,0.08529620060267248,0.3053027102400511,0.2721569813808935,0.12898096236070328,0.293559346018352,0.3053027102400511,0.2721569813808935,0.12898096236070328,0.293559346018352
gw_lite,2,1,10,down,0.875,0.29256643795287246,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14712174246489707,0.03435191308639664,-0.13117749931306372,0.006051906934150954,0.11172784188293726,0.01160657737380295,0.1676006857569527,0.06941386401798393,-0.2795844549208844,-0.058696874008540574,-0.24395335335993107,0.13691569079857782,0.19815253198133737,0.26116348062811934,0.20717751260774775,0.3335064747827955,0.19815253198133737,0.26116348062811934,0.20717751260774775,0.3335064747827955
gw_lite,2,1,11,down,0.75,0.32297512916174287,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2069280408157947,0.014245273466142724,-0.07310905006665648,-0.01824021775023825,0.15862380931377484,0.042654081925802424,0.165416836185234,-0.03563060678900536,-0.214825303389347,-0.1889641171963994,-0.21203100544326456,0.05899017569919293,0.22499753348200444,0.2323897508295402,0.22578479526620607,0.3168279204222493,0.22499753348200444,0.2323897508295402,0.22578479526620607,0.3168279204222493
gw_lite,2,1,12,down,0.625,0.3653792591256514,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24173662335521823,0.0574747730888055,-0.07826410480696286,-0.039864656663414016,0.19907811491794397,0.06210544888669632,0.14051735988525468,-0.02851817638749221,0.07022620689567369,-0.0340272889201302,0.11737963856517275,0.0906283151222525,0.25224744037400254,0.22142715016619632,0.2675622639255816,0.25876314553421953,0.25224744037400254,0.22142715016619632,0.2675622639255816,0.25876314553421953
gw_lite,2,1,13,down,0.5,0.2814198998586465,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1599818479222099,0.024671957701156516,-0.12004070935918132,0.06990290704661531,0.10461184461943931,0.013555101885422107,0.1484903686641884,0.022832129777623028,0.1292442157273421,-0.11210391290010563,-0.208079465116302,0.042380514179674006,0.30370776456165777,0.22461341692386758,0.19922031785670025,0.2724585006577744,0.30370776456165777,0.22461341692386758,0.19922031785670025,0.2724585006577744
gw_lite,2,1,14,down,0.375,0.32884627820773776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20201047771242314,0.04906093707151258,-0.11958723006374894,0.008412136563744621,0.15770424349466197,0.04047617728681066,0.15386248340241496,0.01924014710240146,-0.10888175962797038,-0.11838558503735805,-0.11264664983104855,0.10265851873089982,0.23330811010684036,0.23055285897042097,0.23221271538152102,0.3039263155412176,0.23330811010684036,0.23055285897042097,0.23221271538152102,0.3039263155412176
gw_lite,2,1,15,down,0.25,0.3807897374483192,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25136218756372286,0.01689169185060518,-0.06765453893804321,-0.01718876519672275,0.21461765777099062,0.06426378302519602,0.1527846192431415,-0.05591281207889068,-0.07354423767928157,-0.16516640130094634,-0.09782384327542887,0.0719751394250044,0.24622130616411086,0.21957701696837748,0.23886086869621487,0.2953408081712967,0.24622130616411086,0.21957701696837748,0.23886086869621487,0.2953408081712967
gw_lite,2,1,16,down,0.125,0.4196128934323808,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28318311258360296,0.05070832268854954,-0.08568965430956622,-0.024766217119580047,0.23399953943228768,0.08597553352903839,0.14672705637473824,-0.040969291349040954,0.0012574534832604546,-0.13726384811792416,-0.013717527324174056,0.0748502264792579,0.2551788298242855,0.21460796944721686,0.2504466357234258,0.2797665650050718,0.2551788298242855,0.21460796944721686,0.2504466357234258,0.2797665650050718
gw_lite,2,1,17,down,0.0,0.3846387577558393,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2569909016041841,0.0187131222717076,-0.09137355284570335,0.028619526941482107,0.21011787070444451,0.06083975048821012,0.14832347747935082,-0.050333063020864974,-0.032767515479751326,-0.15891797826319493,-0.07104204717155654,0.07827372655498434,0.2527617044991431,0.2158878558435532,0.24095350771038845,0.29039693194691524,0.2527617044991431,0.2158878558435532,0.24095350771038845,0.29039693194691524
gw_lite,2,2,0,up,0.0,0.07303332808050753,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03421803308963634,0.007950832458720703,-0.03872045188652932,-0.01473009113674366,-0.016426938819484944,-0.014686769076534514,0.03964693291275775,-0.018058341887778176,-0.029926672351392118,-0.05597815990582945,-0.07982381123283848,0.016806400692708803,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354,0.25203834130400976,0.24396307076789261,0.23679855489883397,0.26720003302926354
gw_lite,2,2,1,up,0.125,0.16868765473121425,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11151734738271551,0.0006430725711287577,-0.020377892621887602,-0.06510369423168846,0.05137021993285691,0.005883990568317704,0.06090744543449239,-0.07058332160271424,-0.09701728788188275,-0.06557647609728243,-0.13691505487268893,0.049867545058472976,0.23849404103403515,0.24805372098074202,0.22689154230350847,0.2865606956817144,0.23849404103403515,0.24805372098074202,0.22689154230350847,0.2865606956817144
gw_lite,2,2,2,up,0.25,0.1476437507520129,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04981219208005253,0.009207575461176436,-0.09867850925401471,0.01894966948969494,-0.031111627539471783,-0.04263920898907937,0.07954476633927907,-0.004764418613655161,-0.0071343045410599505,-0.05467400504279169,-0.19793133845660243,0.048314366176474305,0.26302724839270897,0.24785230074601816,0.20721591980561987,0.28190453105565305,0.26302724839270897,0.24785230074601816,0.20721591980561987,0.28190453105565305
gw_lite,2,2,3,up,0.375,0.19545849509110982,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10186641547013686,0.04768162701274577,-0.1157157535811642,-0.04408410462171509,0.031075716048575522,-0.013493608134332159,0.09487088594085813,0.008480132852220103,-0.13958357914485744,-0.06056861439021842,-0.14084510280214477,0.09431961004353806,0.22513162731042352,0.2485027588195186,0.224776895980339,0.3015887178897188,0.22513162731042352,0.2485027588195186,0.224776895980339,0.3015887178897188
gw_lite,2,2,4,up,0.5,0.24749350981457896,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1442862872781221,0.0731216330400987,-0.11842467535928741,-0.07044381831897742,0.07736588808404443,0.010850685912538243,0.09998165888100417,-0.0012025288648626073,-0.03910003017326381,0.02715084714586268,-0.020586869582598467,0.11877830729148327,0.2310579619643119,0.2510073429012602,0.2364673272865456,0.28146736784788234,0.2310579619643119,0.2510073429012602,0.2364673272865456,0.28146736784788234
gw_lite,2,2,5,up,0.625,0.2935990922613647,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19821368669847622,0.03553890100753119,-0.07168498238641749,-0.06986494071955562,0.12775968517759348,0.03550235080582275,0.10858087113583947,-0.07909577491718052,-0.16236142713838653,-0.18818857788747403,-0.15104947384805412,0.04289840968122657,0.23391991005661605,0.22648865460402604,0.23725101927073497,0.3023404160686229,0.23391991005661605,0.22648865460402604,0.23725101927073497,0.3023404160686229
gw_lite,2,2,6,up,0.75,0.21212517653254742,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11703892428649422,0.010254304608522566,-0.11474085631809891,0.04328781600745723,0.04292787880097027,-0.007800449732345255,0.1188216010267244,0.011502528834239426,0.2028254254381137,-0.07441452051345611,-0.284042856014457,0.021410092973205317,0.3280464994681159,0.23196939214838133,0.17849668206781702,0.26148742631568567,0.3280464994681159,0.23196939214838133,0.17849668206781702,0.26148742631568567
gw_lite,2,2,7,up,0.875,0.265912484949529,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15839945826107202,0.03977268596261745,-0.11951089341893237,-0.0246228895583253,0.10971642530106857,0.013019471344573126,0.12867567363630852,0.019581235641900226,-0.21276715701547078,-0.09930886615782497,-0.15589063678429113,0.10403085723934709,0.21222761943140753,0.24456527307524,0.22786538217961208,0.3153417253137404,0.21222761943140753,0.24456527307524,0.22786538217961208,0.3153417253137404
